City_ID,City,Country,Date,Latitude,Longitude,Max Temperature,Humidity,Cloudiness,Winds
307,Nanakuli,US,2020-11-08 07:09:57,21.39,-158.15,80.01,78,1,4.7
308,Saldanha,ZA,2020-11-08 07:09:57,-33.01,17.94,62.6,82,96,13.87
309,Coahuayana,MX,2020-11-08 07:07:53,18.73,-103.68,73.29,86,99,2.8
310,Seabra,BR,2020-11-08 07:09:58,-12.42,-41.77,66.27,90,74,7.49
311,Merrill,US,2020-11-08 07:06:43,45.18,-89.68,55.4,66,1,4.7
312,Nanning,CN,2020-11-08 07:09:58,22.82,108.32,80.6,42,0,8.95
313,Zhuhai,CN,2020-11-08 07:09:58,22.28,113.57,88.0,57,20,12.75
314,Ziro,IN,2020-11-08 07:09:59,27.63,93.83,84.2,51,0,3.36
315,Tahe,CN,2020-11-08 07:09:59,52.33,124.73,13.62,86,69,10.65
316,Arlit,NE,2020-11-08 07:05:50,18.74,7.39,70.61,30,0,9.66
317,Lorengau,PG,2020-11-08 07:05:38,-2.02,147.27,84.04,68,97,3.71
318,Lokoja,NG,2020-11-08 07:09:59,7.8,6.74,79.38,74,89,1.68
319,Tecpan,GT,2020-11-08 07:10:00,14.76,-90.99,64.4,82,75,9.17
320,Pemba,MZ,2020-11-08 07:10:00,-12.97,40.52,84.2,74,40,9.17
321,Sabha,LY,2020-11-08 07:10:00,27.04,14.43,59.14,76,0,11.79
322,Ulaangom,MN,2020-11-08 07:10:00,49.98,92.07,36.68,75,0,3.78
323,Penzance,GB,2020-11-08 07:10:00,50.12,-5.54,53.6,100,0,9.17
324,Ogbomosho,NG,2020-11-08 07:10:01,8.13,4.25,74.41,84,10,2.08
325,Saint Anthony,US,2020-11-08 07:10:01,45.02,-93.22,62.6,59,1,16.11
326,Erenhot,CN,2020-11-08 07:05:09,43.65,111.98,39.97,53,0,12.33
327,Sambava,MG,2020-11-08 07:05:43,-14.27,50.17,79.79,78,100,9.73
328,Eskisehir,TR,2020-11-08 07:09:29,39.78,30.52,33.8,100,90,2.24
329,Meulaboh,ID,2020-11-08 07:05:08,4.14,96.13,84.22,72,100,6.11
330,Onega,RU,2020-11-08 07:10:02,63.91,38.14,36.86,79,100,20.29
331,Changli,CN,2020-11-08 07:10:03,39.7,119.15,53.33,32,0,11.56
332,Kinablangan,PH,2020-11-08 07:10:03,7.69,126.55,81.32,82,93,3.13
333,Muros,ES,2020-11-08 07:10:03,42.78,-9.06,57.0,90,100,7.0
334,Bontang,ID,2020-11-08 07:10:03,0.13,117.5,84.47,75,65,6.8
335,Nagato,JP,2020-11-08 07:10:04,34.38,131.2,66.2,34,0,10.29
336,Zyryanka,RU,2020-11-08 07:10:04,65.75,150.85,-4.34,92,97,5.28
337,Baykit,RU,2020-11-08 07:10:04,61.67,96.37,36.09,88,100,5.55
338,Altamira,BR,2020-11-08 07:10:04,-3.2,-52.21,73.87,89,76,2.64
339,Srednekolymsk,RU,2020-11-08 07:07:32,67.45,153.68,-5.28,91,100,6.78
340,Karratha,AU,2020-11-08 07:10:05,-20.74,116.85,90.46,25,0,19.73
341,Poum,NC,2020-11-08 07:05:54,-20.23,164.02,76.44,75,12,20.33
342,Snasa,NO,2020-11-08 07:10:05,64.25,12.38,37.85,79,100,6.2
343,Dunedin,NZ,2020-11-08 07:06:00,-45.87,170.5,54.0,59,0,11.01
344,Angoche,MZ,2020-11-08 07:10:05,-16.23,39.91,85.51,57,100,12.53
345,Skeldon,GY,2020-11-08 07:10:06,5.88,-57.13,75.61,93,19,5.5
346,Komsomolskiy,UZ,2020-11-08 07:10:06,40.43,71.72,64.4,15,15,2.24
347,Ballina,AU,2020-11-08 07:10:06,-28.87,153.57,69.8,64,90,14.99
348,Salym,RU,2020-11-08 07:10:06,60.06,71.48,34.41,98,100,3.2
349,Hami,CN,2020-11-08 07:07:56,42.8,93.45,58.57,28,0,2.62
350,Marfino,RU,2020-11-08 07:05:52,55.7,37.38,71.42,87,90,15.66
351,Westport,US,2020-11-08 07:09:29,41.14,-73.36,50.0,87,1,3.83
352,Krasnovka,RU,2020-11-08 07:10:07,48.82,40.09,47.84,77,1,14.03
353,Galle,LK,2020-11-08 07:10:07,6.04,80.22,83.46,76,99,7.61
354,Oswego,US,2020-11-08 07:10:08,43.45,-76.15,51.01,93,1,3.58
355,Ossora,RU,2020-11-08 07:10:08,59.24,163.07,27.72,85,13,5.12
356,Dromolaxia,CY,2020-11-08 07:10:08,34.88,33.59,73.99,56,20,11.41
357,Evinayong,GQ,2020-11-08 07:10:08,1.44,10.55,67.57,99,100,2.1
358,Klyuchi,RU,2020-11-08 07:10:09,52.27,79.17,53.17,40,100,22.48
359,Son La,VN,2020-11-08 07:10:09,21.32,103.9,77.86,57,27,2.84
360,Geraldton,AU,2020-11-08 07:10:09,-28.77,114.6,75.2,57,40,11.41
361,Acarau,BR,2020-11-08 07:10:09,-2.89,-40.12,78.53,81,74,12.75
362,Kemijarvi,FI,2020-11-08 07:10:10,66.71,27.43,31.46,89,0,10.8
363,Goderich,CA,2020-11-08 07:10:10,43.75,-81.72,59.0,54,0,12.75
364,Maraa,BR,2020-11-08 07:10:10,-1.83,-65.37,73.69,95,100,1.03
365,Bahia Blanca,AR,2020-11-08 07:10:10,-38.72,-62.27,62.78,63,0,10.2
366,Kamaishi,JP,2020-11-08 07:10:10,39.27,141.88,55.4,71,40,10.29
367,Port Elizabeth,ZA,2020-11-08 07:06:48,-33.92,25.57,69.8,68,40,5.82
368,Zhezkazgan,KZ,2020-11-08 07:10:11,47.8,67.71,45.88,56,100,21.25
369,Sankt Veit,DE,2020-11-08 07:10:11,49.1,10.95,37.0,100,90,3.36
370,Ust-Tsilma,RU,2020-11-08 07:05:59,65.44,52.15,31.53,98,100,2.51
371,Tabas,IR,2020-11-08 07:10:11,33.6,56.92,68.0,14,0,2.24
372,Krasnokholm,RU,2020-11-08 07:10:12,51.6,54.16,38.35,74,92,13.94
373,Chifeng,CN,2020-11-08 07:07:48,42.27,118.96,42.33,43,0,13.6
374,Price,US,2020-11-08 07:10:12,39.6,-110.81,37.4,55,1,8.05
375,Varadero,CU,2020-11-08 07:10:12,23.15,-81.25,71.6,100,20,3.36
376,Nemuro,JP,2020-11-08 07:05:53,43.32,145.57,48.2,62,20,10.29
377,Santa Vitoria Do Palmar,BR,2020-11-08 07:10:13,-33.52,-53.37,59.09,93,0,5.64
378,Praia,CV,2020-11-08 07:10:13,14.92,-23.51,77.0,69,0,17.22
379,Hasaki,JP,2020-11-08 07:10:13,35.73,140.83,66.2,72,75,6.93
380,Marolambo,MG,2020-11-08 07:10:13,-20.05,48.12,84.96,36,86,4.59
381,Antalaha,MG,2020-11-08 07:10:13,-14.9,50.28,77.54,87,95,12.17
382,Bambanglipuro,ID,2020-11-08 07:10:14,-7.95,110.28,85.23,67,98,11.83
383,Bielsko-Biala,PL,2020-11-08 07:10:14,49.82,19.05,44.01,1,0,7.0
384,Zhigansk,RU,2020-11-08 07:07:04,66.77,123.37,-16.46,88,48,2.55
385,New Cumnock,GB,2020-11-08 07:10:14,55.4,-4.18,44.6,93,20,11.41
386,Viedma,AR,2020-11-08 07:10:15,-40.81,-63.0,55.0,89,100,4.0
387,Slave Lake,CA,2020-11-08 07:10:15,55.28,-114.77,17.6,72,75,8.05
388,Charters Towers,AU,2020-11-08 07:06:36,-20.1,146.27,83.14,49,89,24.43
389,Chilca,PE,2020-11-08 07:10:15,-12.52,-76.74,62.6,82,90,9.17
390,Esperance,AU,2020-11-08 07:10:16,-33.87,121.9,77.0,53,0,10.29
391,Mahajanga,MG,2020-11-08 07:10:16,-15.72,46.32,89.6,43,0,12.75
392,Kotelnikovo,RU,2020-11-08 07:10:16,47.63,43.15,48.49,67,0,13.62
393,Dagua,CO,2020-11-08 07:10:16,3.66,-76.69,66.2,82,75,2.24
394,Guadalupe Victoria,MX,2020-11-08 07:10:17,32.29,-115.11,55.4,54,1,6.93
395,Mildura,AU,2020-11-08 07:10:17,-34.2,142.15,82.4,14,0,5.82
396,Rabo De Peixe,PT,2020-11-08 07:10:17,37.8,-25.58,55.4,76,20,6.93
397,Chokurdakh,RU,2020-11-08 07:10:17,70.63,147.92,-1.5,94,100,3.06
398,Sangar,RU,2020-11-08 07:10:18,63.92,127.47,-11.85,90,98,5.12
399,La Libertad,EC,2020-11-08 07:10:18,-2.23,-80.9,69.44,86,100,10.07
400,Ilo,PE,2020-11-08 07:10:18,-17.64,-71.34,61.52,79,0,7.54
401,San Cristobal,VE,2020-11-08 07:10:18,7.77,-72.22,65.79,91,79,0.49
402,Zharkent,KZ,2020-11-08 07:10:19,44.16,80.0,64.63,21,34,6.29
403,Agaro,ET,2020-11-08 07:10:19,7.85,36.65,73.51,67,100,1.21
404,Rio Tinto,PT,2020-11-08 07:08:54,41.18,-8.56,62.6,82,40,26.4
405,Saint-Francois,FR,2020-11-08 07:10:19,46.42,3.91,59.0,72,0,12.75
406,Popondetta,PG,2020-11-08 07:10:19,-8.75,148.25,83.88,69,95,3.74
407,Sirur,IN,2020-11-08 07:10:19,18.83,74.38,81.54,42,0,7.36
408,Butterworth,MY,2020-11-08 07:09:37,5.4,100.36,89.6,66,40,8.05
409,Phan Thiet,VN,2020-11-08 07:10:20,10.93,108.1,81.77,77,75,7.49
410,Sakakah,SA,2020-11-08 07:10:20,29.97,40.21,62.6,55,40,10.29
411,Puerto Baquerizo Moreno,EC,2020-11-08 07:10:20,-0.9,-89.6,65.64,84,24,11.9
412,Micomeseng,GQ,2020-11-08 07:10:20,2.15,10.62,69.91,98,100,1.61
413,Wajir,KE,2020-11-08 07:10:21,1.75,40.06,80.6,83,75,5.82
414,Shelburne,CA,2020-11-08 07:10:21,44.08,-80.2,52.0,54,2,13.4
415,Varberg,SE,2020-11-08 07:10:21,57.11,12.25,48.2,93,63,6.93
416,Chapais,CA,2020-11-08 07:10:21,49.78,-74.85,28.4,86,75,6.93
417,Bozdar,PK,2020-11-08 07:10:22,27.18,68.64,80.6,44,0,2.08
418,Ushtobe,KZ,2020-11-08 07:10:22,45.25,77.98,74.39,16,69,6.53
419,Kyra,RU,2020-11-08 07:10:22,49.58,111.98,31.23,88,88,4.43
420,Yigou,CN,2020-11-08 07:10:22,35.81,114.32,62.64,25,0,5.12
421,Saint-Pierre,RE,2020-11-08 07:10:23,-21.34,55.48,78.8,65,75,17.22
422,Barra,BR,2020-11-08 07:10:23,-11.09,-43.14,73.83,78,1,9.51
423,Mongo,TD,2020-11-08 07:10:23,12.18,18.69,80.29,21,0,5.5
424,Tampa,US,2020-11-08 07:10:17,27.95,-82.46,77.0,78,90,11.41
425,Ciudad Bolivar,VE,2020-11-08 07:10:23,8.12,-63.55,77.05,90,100,7.18
426,Glendive,US,2020-11-08 07:10:24,47.11,-104.71,32.0,60,75,16.11
427,Yanam,IN,2020-11-08 07:10:24,16.73,82.22,87.8,48,0,9.17
428,Yambio,SS,2020-11-08 07:10:24,4.57,28.4,73.35,91,95,3.65
429,Soyo,AO,2020-11-08 07:10:24,-6.13,12.37,78.8,88,75,8.93
430,Palmer,US,2020-11-08 07:10:24,42.16,-72.33,52.0,100,1,2.01
431,Inhambane,MZ,2020-11-08 07:06:40,-23.86,35.38,84.2,79,20,18.34
432,Bom Jesus,BR,2020-11-08 07:10:25,-9.07,-44.36,70.93,86,12,1.1
433,Falesti,MD,2020-11-08 07:10:25,47.57,27.71,37.4,100,90,9.17
434,Isla Mujeres,MX,2020-11-08 07:08:56,21.23,-86.73,73.4,100,20,6.93
435,Udachnyy,RU,2020-11-08 07:10:26,66.42,112.4,1.4,84,0,4.47
436,Xining,CN,2020-11-08 07:10:26,36.62,101.77,46.49,48,100,2.95
437,Caibarien,CU,2020-11-08 07:10:26,22.52,-79.47,71.6,94,100,23.58
438,Elizabeth City,US,2020-11-08 07:10:26,36.29,-76.25,57.2,93,1,2.86
439,Belle Fourche,US,2020-11-08 07:10:26,44.67,-103.85,57.0,50,1,4.7
440,Bozeman,US,2020-11-08 07:10:27,45.68,-111.04,35.6,88,90,9.17
441,Paramonga,PE,2020-11-08 07:10:27,-10.67,-77.83,58.66,87,21,3.58
442,Cockburn Town,TC,2020-11-08 07:10:27,21.46,-71.14,78.82,84,100,18.68
443,Kumluca,TR,2020-11-08 07:10:27,36.37,30.29,71.01,24,0,4.18
444,Pachora,IN,2020-11-08 07:10:27,20.67,75.35,86.63,20,0,9.75
445,Kuching,MY,2020-11-08 07:10:28,1.55,110.33,84.2,79,40,6.93
446,Urucara,BR,2020-11-08 07:10:28,-2.54,-57.76,75.67,94,100,1.19
447,Dicabisagan,PH,2020-11-08 07:10:28,17.08,122.42,81.99,81,100,5.3
448,Touba,CI,2020-11-08 07:10:28,8.28,-7.68,69.76,90,0,3.47
449,Watertown,US,2020-11-08 07:07:09,42.37,-71.18,57.2,66,20,4.7
450,Los Alamos,US,2020-11-08 07:10:29,35.89,-106.31,54.0,81,90,32.21
451,Ko Samui,TH,2020-11-08 07:10:29,9.54,99.94,87.8,70,40,5.82
452,Sao Joao Da Barra,BR,2020-11-08 07:10:29,-21.64,-41.05,73.29,92,76,5.59
453,Ouro Fino,BR,2020-11-08 07:10:30,-22.28,-46.37,61.39,68,0,3.65
454,Konevo,RU,2020-11-08 07:10:30,62.12,39.32,35.02,84,24,12.57
455,Antanifotsy,MG,2020-11-08 07:10:30,-19.65,47.32,79.52,25,38,7.81
456,Del Rio,US,2020-11-08 07:10:30,29.36,-100.9,68.0,64,1,14.99
457,Xichang,CN,2020-11-08 07:10:31,27.9,102.26,71.01,45,22,2.53
458,Kapit,MY,2020-11-08 07:10:31,2.02,112.93,92.46,50,57,3.85
459,Dingle,PH,2020-11-08 07:10:31,11.0,122.67,83.39,72,100,5.19
460,Mlalo,TZ,2020-11-08 07:10:31,-4.93,38.93,85.91,54,9,6.26
461,Porto Novo,BJ,2020-11-08 07:10:31,6.5,2.6,78.8,83,20,3.36
462,Maracas,BR,2020-11-08 07:10:32,-13.44,-40.43,64.44,97,77,4.09
463,Tawau,MY,2020-11-08 07:10:32,4.25,117.89,87.8,74,20,11.41
464,Matagami,CA,2020-11-08 07:10:32,49.75,-77.63,33.8,97,90,3.36
465,Mackenzie,CA,2020-11-08 07:10:32,55.3,-123.17,24.8,73,90,2.24
466,Impfondo,CG,2020-11-08 07:10:32,1.64,18.07,79.41,80,79,0.49
467,Souris,CA,2020-11-08 07:10:33,49.62,-100.26,30.2,80,90,18.34
468,Thayetmyo,MM,2020-11-08 07:10:33,19.32,95.18,87.12,62,0,9.15
469,Radhanpur,IN,2020-11-08 07:10:33,23.83,71.6,90.88,18,0,8.61
470,Iskateley,RU,2020-11-08 07:10:33,67.68,53.15,29.32,99,100,5.1
471,Nanortalik,GL,2020-11-08 07:10:33,60.14,-45.24,29.14,97,100,19.39
472,Vanavara,RU,2020-11-08 07:10:34,60.34,102.28,27.61,98,100,4.25
473,Taltal,CL,2020-11-08 07:10:34,-25.4,-70.48,57.15,78,43,0.87
474,Hrinova,SK,2020-11-08 07:10:34,48.58,19.53,33.8,100,90,1.12
475,Elko,US,2020-11-08 07:10:34,41.0,-115.5,33.01,98,90,12.75
476,Ivanivka,UA,2020-11-08 07:10:34,46.72,34.55,50.13,71,0,5.84
477,Utete,TZ,2020-11-08 07:10:35,-7.99,38.76,82.92,73,93,6.71
478,Magdalena,PH,2020-11-08 07:10:35,14.2,121.43,89.6,66,40,12.75
479,Roma,US,2020-11-08 07:10:35,43.21,-75.46,46.0,86,1,1.39
480,Mao,ES,2020-11-08 07:06:39,39.89,4.27,59.0,93,20,4.68
481,Morros,BR,2020-11-08 07:10:35,-9.45,-46.3,70.68,90,2,4.85
482,Papetoai,PF,2020-11-08 07:10:36,-17.5,-149.87,78.8,78,40,2.24
483,Dongying,CN,2020-11-08 07:10:36,37.46,118.49,56.53,31,0,10.83
484,Port Macquarie,AU,2020-11-08 07:06:42,-31.43,152.92,66.99,50,49,3.0
485,Jinka,ET,2020-11-08 07:10:36,5.65,36.65,64.89,95,100,2.8
486,Dutlwe,BW,2020-11-08 07:10:36,-23.98,23.9,92.1,21,0,15.73
487,Harper,LR,2020-11-08 07:10:37,4.38,-7.72,79.14,83,65,4.7
488,Cabo San Lucas,MX,2020-11-08 07:10:37,22.89,-109.91,73.99,80,0,1.99
489,Mehran,IR,2020-11-08 07:10:37,33.12,46.16,62.6,59,75,6.93
490,Tura,IN,2020-11-08 07:10:37,25.52,90.22,81.79,54,0,1.99
491,Rudbar,AF,2020-11-08 07:10:37,30.15,62.6,82.78,13,0,2.55
492,Hualmay,PE,2020-11-08 07:10:38,-11.1,-77.61,58.95,88,63,4.74
493,Makakilo City,US,2020-11-08 07:10:38,21.35,-158.09,80.6,78,1,4.7
494,Tingo Maria,PE,2020-11-08 07:10:38,-9.29,-76.01,66.9,78,79,2.13
495,Zarubino,RU,2020-11-08 07:10:38,42.63,131.09,40.51,60,0,27.45
496,Togur,RU,2020-11-08 07:10:38,58.36,82.83,39.94,76,100,12.03
497,Muisne,EC,2020-11-08 07:10:39,0.6,-80.03,73.65,87,100,8.37
498,Asini,GR,2020-11-08 07:10:39,37.55,22.86,64.99,62,24,9.62
499,Shimoda,JP,2020-11-08 07:10:39,34.67,138.95,68.0,64,75,5.82
500,Anadyr,RU,2020-11-08 07:10:39,64.75,177.48,19.4,85,75,6.71
501,Deer Lake,CA,2020-11-08 07:10:39,49.17,-57.43,28.4,86,75,4.7
502,Yerofey Pavlovich,RU,2020-11-08 07:10:40,53.97,121.97,15.57,82,94,3.74
503,Kangaatsiaq,GL,2020-11-08 07:05:55,68.31,-53.46,15.87,88,16,7.7
504,Solnechnyy,RU,2020-11-08 07:10:40,50.72,136.63,20.03,84,35,4.97
505,Miharu,JP,2020-11-08 07:10:40,37.43,140.48,64.4,42,40,12.75
506,Shingu,JP,2020-11-08 07:10:40,33.73,135.98,66.2,52,75,14.99
507,Yurginskoye,RU,2020-11-08 07:10:41,56.82,67.39,34.23,97,100,9.48
508,Labuhan,ID,2020-11-08 07:10:41,-6.88,112.21,88.38,57,43,9.22
509,Aklavik,CA,2020-11-08 07:07:01,68.22,-135.01,30.2,79,92,4.7
510,Formosa,AR,2020-11-08 07:10:41,-26.18,-58.18,73.4,64,0,6.93
511,Lamu,KE,2020-11-08 07:10:42,-2.27,40.9,84.2,70,40,8.05
512,Qui Nhon,VN,2020-11-08 07:10:42,13.77,109.23,77.99,82,96,20.18
513,Corinto,GR,2020-11-08 07:10:42,37.94,22.96,64.99,49,30,5.99
514,Nyurba,RU,2020-11-08 07:10:42,63.28,118.33,-0.74,91,0,4.05
515,Mayo,US,2020-11-08 07:05:45,38.89,-76.51,52.0,100,1,5.14
516,Udankudi,IN,2020-11-08 07:10:42,8.43,78.02,87.8,62,40,4.7
517,Sinaia,RO,2020-11-08 07:10:43,45.35,25.55,50.63,47,0,1.7
518,Auki,SB,2020-11-08 07:10:43,-8.77,160.7,82.13,75,70,2.17
519,Grand-Santi,GF,2020-11-08 07:10:43,4.25,-54.38,71.67,91,21,2.64
520,Iralaya,HN,2020-11-08 07:10:43,15.0,-83.23,77.09,92,100,11.7
521,Sandnessjoen,NO,2020-11-08 07:10:44,66.02,12.63,41.0,86,97,8.05
522,Imbituba,BR,2020-11-08 07:10:44,-28.24,-48.67,66.2,100,75,6.93
523,Rameswaram,IN,2020-11-08 07:10:44,9.28,79.3,83.01,78,23,17.36
524,Fare,PF,2020-11-08 07:10:44,-16.7,-151.02,79.61,77,58,10.85
525,Skelleftea,SE,2020-11-08 07:10:45,64.75,20.95,34.0,74,0,5.82
526,Calhoun,US,2020-11-08 07:10:45,42.25,-85.0,48.99,81,1,5.84
527,Uruzgan,AF,2020-11-08 07:10:45,32.83,66.0,65.79,19,2,1.39
528,Taksimo,RU,2020-11-08 07:10:45,56.34,114.88,9.73,85,93,2.3
529,Barcelos,PT,2020-11-08 07:08:29,41.54,-8.62,62.6,82,40,26.4
530,Mezhdurechensk,RU,2020-11-08 07:10:46,53.69,88.06,47.34,72,83,3.44
531,Port Lincoln,AU,2020-11-08 07:10:46,-34.73,135.87,69.15,39,98,12.71
532,Sao Miguel,BR,2020-11-08 07:10:46,-5.47,-35.37,78.8,88,40,5.82
533,Pacific Grove,US,2020-11-08 07:07:26,36.62,-121.92,54.0,71,90,6.93
534,Bac Lieu,VN,2020-11-08 07:10:47,9.29,105.72,86.81,66,74,4.43
535,Alofi,NU,2020-11-08 07:10:47,-19.06,-169.92,75.2,83,27,6.93
536,Jeremie,HT,2020-11-08 07:10:47,18.65,-74.12,78.26,79,99,5.79
537,Havoysund,NO,2020-11-08 07:10:47,71.0,24.66,33.8,89,100,38.03
538,Polunochnoye,RU,2020-11-08 07:10:47,60.87,60.42,31.19,92,98,5.61
539,El Jicaro,GT,2020-11-08 07:10:48,14.92,-89.9,72.61,75,81,2.28
540,Moche,PE,2020-11-08 07:10:48,-8.17,-79.01,61.34,84,1,5.26
541,Mogadishu,SO,2020-11-08 07:10:48,2.04,45.34,84.2,66,40,6.93
542,Port Hardy,CA,2020-11-08 07:10:48,50.7,-127.42,42.8,60,5,11.41
543,Myanaung,MM,2020-11-08 07:10:48,18.28,95.32,85.37,75,0,12.3
544,Fukue,JP,2020-11-08 07:09:46,32.69,128.84,64.4,42,0,16.11
545,Mahina,PF,2020-11-08 07:10:49,-17.51,-149.49,78.8,78,40,2.24
546,Kavaratti,IN,2020-11-08 07:10:49,10.57,72.64,86.0,79,20,4.7
547,Half Moon Bay,US,2020-11-08 07:10:49,37.46,-122.43,54.0,71,75,19.46
548,Kadaya,RU,2020-11-08 07:10:50,50.93,119.29,13.87,92,80,2.42
549,Mabaruma,GY,2020-11-08 07:10:50,8.2,-59.78,74.07,98,100,0.89
